"ID","prompt","response","set"
71,"علب الصفيح","ألعاب الأطفال","arabic1"
71,"علب الصفيح","إعادة تدوير","arabic1"
71,"علب الصفيح","صناعة الأطباق والشوك","arabic1"
71,"علب الصفيح","صناعة الأبواب","arabic1"
71,"علب الصفيح","مزهرية","arabic1"
71,"علب الصفيح","أدوات عملية","arabic1"
71,"علب الصفيح","صناعة  الأطباق","arabic1"
71,"علب الصفيح","تخزين البقوليات","arabic1"
71,"علب الصفيح","الزينة","arabic1"
71,"علب الصفيح","حفظ الدبابيس","arabic1"
72,"علب الصفيح","مزهرية","arabic1"
72,"علب الصفيح","مقلمة","arabic1"
72,"علب الصفيح","إعادة تدوير","arabic1"
72,"علب الصفيح","إناء لطعام الحيوانات","arabic1"
72,"علب الصفيح","سلة مهملات","arabic1"
72,"علب الصفيح","عش للطيور","arabic1"
72,"علب الصفيح","منازل للحيوانات المشردة","arabic1"
72,"علب الصفيح","حافظة مصباح","arabic1"
73,"علب الصفيح","حصالة أموال","arabic1"
73,"علب الصفيح","كرسي وطاولات","arabic1"
73,"علب الصفيح","شبكة صيد للسمك","arabic1"
73,"علب الصفيح","حامل أقلام","arabic1"
73,"علب الصفيح","حامل للهاتف","arabic1"
73,"علب الصفيح","سلة قمامة","arabic1"
73,"علب الصفيح","إكسسوارات","arabic1"
73,"علب الصفيح","مكبر صوت","arabic1"
73,"علب الصفيح","حافظة للمواد الغذائية","arabic1"
74,"علب الصفيح","تخزين البقوليات","arabic1"
74,"علب الصفيح","حفظ أدوات الخياطة","arabic1"
74,"علب الصفيح","حفظ الإكسسوارات","arabic1"
74,"علب الصفيح","تجميع ألعاب الأطفال","arabic1"
74,"علب الصفيح","حصالة أموال","arabic1"
74,"علب الصفيح","وضع بها الشموع","arabic1"
74,"علب الصفيح","إناء للزراعة","arabic1"
75,"علب الصفيح","أشكال مختلفة","arabic1"
75,"علب الصفيح","مقابض باب أو شباك","arabic1"
75,"علب الصفيح","عمل حائط صناعي","arabic1"
75,"علب الصفيح","تكوين داخلي للعبة ما","arabic1"
75,"علب الصفيح","الكراسي والترابيزات","arabic1"
75,"علب الصفيح","الزينة","arabic1"
75,"علب الصفيح","صناعة الإكسسوارات","arabic1"
75,"علب الصفيح","صناعة الساعات","arabic1"
75,"علب الصفيح","أشكال مصابيح","arabic1"
75,"علب الصفيح","سقف الفرفة","arabic1"
75,"علب الصفيح","مواسير لحفظ أسلاك الكهرباء","arabic1"
75,"علب الصفيح","إطار نظارة","arabic1"
76,"علب الصفيح","نضع بها الأشياء المهمة","arabic1"
76,"علب الصفيح","حصالة","arabic1"
76,"علب الصفيح","وضع الأشياء التي لم نستخدمها","arabic1"
76,"علب الصفيح","حافظة للطعام","arabic1"
76,"علب الصفيح","مزهرية","arabic1"
76,"علب الصفيح","الزينة","arabic1"
76,"علب الصفيح","وضع بها أشياء منزلية","arabic1"
76,"علب الصفيح","مقلمة","arabic1"
76,"علب الصفيح","سلة قمامة","arabic1"
76,"علب الصفيح","حماية الأشياء","arabic1"
77,"علب الصفيح","حصالة أموال","arabic1"
77,"علب الصفيح","إناء للزراعة","arabic1"
77,"علب الصفيح","مقلمة","arabic1"
77,"علب الصفيح","إناء لطعام الطيور","arabic1"
77,"علب الصفيح","تجميع ألعاب الأطفال بها","arabic1"
77,"علب الصفيح","حفظ الاوراق المهمة","arabic1"
77,"علب الصفيح","إعادة تدوير","arabic1"
77,"علب الصفيح","وضع بها التوابل","arabic1"
77,"علب الصفيح","إكسسوارات","arabic1"
77,"علب الصفيح","التخزين","arabic1"
77,"علب الصفيح","سلة قمامة","arabic1"
79,"علب الصفيح","موقد صغير","arabic1"
79,"علب الصفيح","الزينة","arabic1"
79,"علب الصفيح","بناء للأطفال","arabic1"
79,"علب الصفيح","أنابيب صفيح","arabic1"
79,"علب الصفيح","أوعية","arabic1"
79,"علب الصفيح","حاملات للكؤوس","arabic1"
79,"علب الصفيح","مقلمة معدنية","arabic1"
79,"علب الصفيح","تخزين المياة","arabic1"
79,"علب الصفيح","صناعة السيارات","arabic1"
79,"علب الصفيح","صناعة الحلي","arabic1"
79,"علب الصفيح","تشكيلها علي شكل حيوانات","arabic1"
79,"علب الصفيح","منازل مؤقتة","arabic1"
79,"علب الصفيح","حاملات للمواد الكيميائية","arabic1"
79,"علب الصفيح","الوقاية في مناطق العمل الخطيرة","arabic1"
79,"علب الصفيح","تشكيل الخامات","arabic1"
79,"علب الصفيح","رسم مربع أو دائرة","arabic1"
79,"علب الصفيح","ثقل لتثبيت الأوراق","arabic1"
79,"علب الصفيح","حافظ للأدوات الكبيرة","arabic1"
80,"علب الصفيح","مقلمة","arabic1"
80,"علب الصفيح","وضع أشياء قديمة لم نعد نستخدمها","arabic1"
80,"علب الصفيح","سلة مهملات","arabic1"
80,"علب الصفيح","وضع أالإكسسوارات الصغيرة","arabic1"
80,"علب الصفيح","وضع الكتب بها","arabic1"
80,"علب الصفيح","حصالة","arabic1"
80,"علب الصفيح","حافظة أقلام السبورة","arabic1"
80,"علب الصفيح","صندوق في العجلة","arabic1"
80,"علب الصفيح","وضعها علي لمبات الشارع وقت المطر","arabic1"
81,"علب الصفيح","في الأدوات المنزلية مثل التخزين","arabic1"
81,"علب الصفيح","توصيل الكهرباء","arabic1"
81,"علب الصفيح","حاويات قمامة","arabic1"
81,"علب الصفيح","حفظ الإكسسوارات","arabic1"
81,"علب الصفيح","حافظات الطعام","arabic1"
81,"علب الصفيح","في الطهي","arabic1"
81,"علب الصفيح","عمل  بها طاولات","arabic1"
81,"علب الصفيح","عمل بها ألعاب لتسلية الصغار","arabic1"
81,"علب الصفيح","نغطي بها أعمدة الإنارة في الشتاء","arabic1"
81,"علب الصفيح","أدوات لتسهيل الدراسة","arabic1"
82,"علب الصفيح","الحصول علي طاقة  كالواح الطاقة الشمسية","arabic1"
82,"علب الصفيح","إعادة تدوير","arabic1"
82,"علب الصفيح","إناء للزراعة","arabic1"
83,"علب الصفيح","إعادة تدوير","arabic1"
83,"علب الصفيح","الزينة","arabic1"
83,"علب الصفيح","ألعاب الأطفال","arabic1"
83,"علب الصفيح","مقلمة","arabic1"
83,"علب الصفيح","حفظ الأطعمة","arabic1"
84,"علب الصفيح","تخزين الطعام","arabic1"
84,"علب الصفيح","الزينة","arabic1"
84,"علب الصفيح","إناء للزراعة","arabic1"
84,"علب الصفيح","أداة حادة","arabic1"
84,"علب الصفيح","عمل مكتبة","arabic1"
84,"علب الصفيح","أشكال هندسية","arabic1"
84,"علب الصفيح","تخزين المياة","arabic1"
84,"علب الصفيح","كشماعة للطرح","arabic1"
84,"علب الصفيح","استخدامة كمادة خام في الصناعة","arabic1"
84,"علب الصفيح","وصع الأخشاب فيها للتدفئة","arabic1"
84,"علب الصفيح","صناعة جاروف","arabic1"
84,"علب الصفيح","أسقف المنازل","arabic1"
84,"علب الصفيح","عمل نجفة","arabic1"
84,"علب الصفيح","سلة مهملات","arabic1"
84,"علب الصفيح","سلة لكرة السلة","arabic1"
84,"علب الصفيح","مقلمة","arabic1"
84,"علب الصفيح","في الطهي في الصحاري","arabic1"
84,"علب الصفيح","كرقع للسيارات أو الأماكن المنفذة للماء","arabic1"
85,"علب الصفيح","كنموذج توضيحي لأي شئ","arabic1"
85,"علب الصفيح","حصالة","arabic1"
85,"علب الصفيح","الزينة","arabic1"
85,"علب الصفيح","أكواب للشرب","arabic1"
85,"علب الصفيح","علبة هدايا","arabic1"
85,"علب الصفيح","نضع فيها فرش الأسنان","arabic1"
85,"علب الصفيح","عمل إكسسوارات","arabic1"
85,"علب الصفيح","إناء للزراعة","arabic1"
85,"علب الصفيح","أشكال وتزين بها الجدران","arabic1"
86,"علب الصفيح","نضع بها أدوات الكتابة","arabic1"
86,"علب الصفيح","نضع عليها الأكواب","arabic1"
86,"علب الصفيح","نضع بها المحمول لشحنة","arabic1"
86,"علب الصفيح","كرسي للجلوس عليه","arabic1"
86,"علب الصفيح","أشكال ألعاب","arabic1"
86,"علب الصفيح","عمل باب","arabic1"
87,"علب الصفيح","ألعاب للأطفال","arabic1"
87,"علب الصفيح","حفظ الطعام","arabic1"
87,"علب الصفيح","ديكور","arabic1"
87,"علب الصفيح","شمعدان للشمع","arabic1"
88,"علب الصفيح","كمكعبات","arabic1"
88,"علب الصفيح","كحاجز","arabic1"
88,"علب الصفيح","الزينة","arabic1"
88,"علب الصفيح","صندوق ألعاب","arabic1"
88,"علب الصفيح","صندوق للمجوهرات","arabic1"
88,"علب الصفيح","كمرمي في لعبة كرة القدم","arabic1"
88,"علب الصفيح","مقلمة للأقلام","arabic1"
88,"علب الصفيح","كقبعة للرأس","arabic1"
88,"علب الصفيح","عمل درع مثل المحاربين القدماء","arabic1"
88,"علب الصفيح","إناء للزراعة","arabic1"
88,"علب الصفيح","صناعة لعبة تشبة الإنسان الآلي","arabic1"
88,"علب الصفيح","كعربة لوضع الأطفال فيها","arabic1"
89,"علب الصفيح","سلة قمامة","arabic1"
89,"علب الصفيح","إناء للزراعة","arabic1"
89,"علب الصفيح","مقلمة","arabic1"
89,"علب الصفيح","وضع بها الأشياء  لم نعد نستخدمها","arabic1"
89,"علب الصفيح","كأكواب للشرب","arabic1"
89,"علب الصفيح","إعادة تدوير","arabic1"
89,"علب الصفيح","الزينة","arabic1"
90,"علب الصفيح","كحامل للأدوات مثل الأقلام والمعالق","arabic1"
90,"علب الصفيح","سلة مهملات","arabic1"
90,"علب الصفيح","ديكور","arabic1"
90,"علب الصفيح","نضع الهاتف المحمول بها أثناء الشحن","arabic1"
90,"علب الصفيح","إناء للزراعة","arabic1"
90,"علب الصفيح","وضع الأدوية بها","arabic1"
90,"علب الصفيح","نضع عليها أشياء مثل منضدة","arabic1"
91,"علب الصفيح","حصالة","arabic1"
91,"علب الصفيح","حافظة أقلام","arabic1"
91,"علب الصفيح","الأعمال اليدوية مثل الكروشية","arabic1"
91,"علب الصفيح","صناعة  كرسي","arabic1"
91,"علب الصفيح","صناعة حافظة أوعلبة","arabic1"
91,"علب الصفيح","حفظ أدوات التجميل","arabic1"
91,"علب الصفيح","لعبة للأطفال","arabic1"
91,"علب الصفيح","إناء للزراعة","arabic1"
91,"علب الصفيح","شماعة طرح","arabic1"
92,"علب الصفيح","التخزين","arabic1"
92,"علب الصفيح","إناء للزراعة","arabic1"
92,"علب الصفيح","علب تقسيم الملابس","arabic1"
92,"علب الصفيح","علبة إكسسوارات","arabic1"
92,"علب الصفيح","بيت للقطط","arabic1"
92,"علب الصفيح","إشارات تدل علي الطريق","arabic1"
92,"علب الصفيح","منظم أحذية","arabic1"
92,"علب الصفيح","رمي الأشياء الغير مهمة","arabic1"
92,"علب الصفيح","سلة نفايات","arabic1"
92,"علب الصفيح","ألعاب","arabic1"
92,"علب الصفيح","وضعها كحاجز عدم تجاوز المنطقة الخطيرة","arabic1"
92,"علب الصفيح","صناعة معدنية","arabic1"
93,"علب الصفيح","إعادة تدوير","arabic1"
93,"علب الصفيح","سلة قمامة","arabic1"
93,"علب الصفيح","الزينة والديكور","arabic1"
93,"علب الصفيح","إستخدامها كمقاعد","arabic1"
93,"علب الصفيح","ألعاب اللأطفال","arabic1"
93,"علب الصفيح","إناء للزراعة","arabic1"
94,"علب الصفيح","إناء للزراعة","arabic1"
94,"علب الصفيح","حامل أقلام علي المكتب","arabic1"
94,"علب الصفيح","بيوت للطيور الصغيرة","arabic1"
94,"علب الصفيح","حصالة أموال","arabic1"
94,"علب الصفيح","الزينة","arabic1"
94,"علب الصفيح","صناديق قمامة","arabic1"
94,"علب الصفيح","تنظيم الأدوات بها","arabic1"
94,"علب الصفيح","حامل شنط وملابس","arabic1"
95,"علب الصفيح","مقلمة","arabic1"
95,"علب الصفيح","علبة نضع بها فرش الأسنان","arabic1"
95,"علب الصفيح","إستخدامها كطفاية سجائر","arabic1"
95,"علب الصفيح","مزهرية للورود","arabic1"
95,"علب الصفيح","علبة يضع بها العطارة","arabic1"
95,"علب الصفيح","حصالة","arabic1"
95,"علب الصفيح","سكين أو أداة حادة","arabic1"
95,"علب الصفيح","إستخدامها كمنشار","arabic1"
95,"علب الصفيح","إستخدامها في الأدوات الفزيائية في فصل الكهرباء","arabic1"
95,"علب الصفيح","كموصل للحارارة والكهرباء","arabic1"
95,"علب الصفيح","إستخدامها كمرآة","arabic1"
95,"علب الصفيح","حائل لإستقبال وتجميع الضوء","arabic1"
95,"علب الصفيح","في أعمال النحت والتماثيل","arabic1"
95,"علب الصفيح","الرسم","arabic1"
95,"علب الصفيح","مقبض يدوي للموتور","arabic1"
95,"علب الصفيح","عمل رجل كرسي","arabic1"
95,"علب الصفيح","غطاء لكاميرات المراقبة","arabic1"
95,"علب الصفيح","ألعاب الأطفال","arabic1"
96,"علب الصفيح","حصالة أموال","arabic1"
96,"علب الصفيح","ألعاب الأطفال","arabic1"
96,"علب الصفيح","مقلممة أقلام","arabic1"
96,"علب الصفيح","فازة ورد","arabic1"
96,"علب الصفيح","صندوق قمامة","arabic1"
96,"علب الصفيح","ديكور","arabic1"
96,"علب الصفيح","تخزين المواد في المنزل","arabic1"
96,"علب الصفيح","حفظ أدوات الحياكة","arabic1"
97,"علب الصفيح","ديكور","arabic1"
97,"علب الصفيح","إعادة تدوير","arabic1"
97,"علب الصفيح","للأطفال لمنع أذيتهم إذا كسرت","arabic1"
97,"علب الصفيح","حوض للأسماك","arabic1"
97,"علب الصفيح","صنع وعاء للسمك","arabic1"
97,"علب الصفيح","بيت للحيوانات","arabic1"
97,"علب الصفيح","إناء للزراعة","arabic1"
97,"علب الصفيح","نكبر المحتوي الداخلي بجمعهم سويا بالإلتحام","arabic1"
97,"علب الصفيح","سلة قمامة","arabic1"
97,"علب الصفيح","لوحة تحتوي علي البهجة","arabic1"
99,"علب الصفيح","إعادة تدوير","arabic1"
99,"علب الصفيح","وضع بعض الأشياء بها","arabic1"
99,"علب الصفيح","تعبئة الأشياء بها مثل الدقيق أو الرمل","arabic1"
99,"علب الصفيح","الزينة","arabic1"
99,"علب الصفيح","مقلمة أقلام","arabic1"
99,"علب الصفيح","وضع بها أشياء المطبخ","arabic1"
99,"علب الصفيح","صنع دائرة كهربائية","arabic1"
99,"علب الصفيح","وضع الأشياء القديمة بها","arabic1"
100,"علب الصفيح","إعادة تدوير","arabic1"
100,"علب الصفيح","الزينة","arabic1"
100,"علب الصفيح","سلة قمامة","arabic1"
100,"علب الصفيح","إستخدامها في المنازل والورش","arabic1"
100,"علب الصفيح","مزهرية","arabic1"
100,"علب الصفيح","مقلمة علي المكتب","arabic1"
100,"علب الصفيح","عمل أبواب مخازن","arabic1"
100,"علب الصفيح","أماكن لتربية الحيوانات","arabic1"
100,"علب الصفيح","آلة حادة","arabic1"
100,"علب الصفيح","صناعة  الأدوات المنزلية","arabic1"
100,"علب الصفيح","صنع أسقف بيوت قديمة","arabic1"
100,"علب الصفيح","إناء الزراعة","arabic1"
100,"علب الصفيح","كراسي معدنية","arabic1"
101,"علب الصفيح","إعادة تدوير","arabic1"
101,"علب الصفيح","بيت للحيوانات","arabic1"
101,"علب الصفيح","صناعة صفائح للورد وبيعها","arabic1"
101,"علب الصفيح","الزينة","arabic1"
101,"علب الصفيح","حصالة","arabic1"
101,"علب الصفيح","آلات حادة","arabic1"
101,"علب الصفيح","صنع أدرع للحماية","arabic1"
101,"علب الصفيح","صنع مظلات للحماية من المطر","arabic1"
102,"علب الصفيح","وضع أشياء ليس لها مكان","arabic1"
102,"علب الصفيح","إستخدامها في المطبخ","arabic1"
102,"علب الصفيح","جمع الأشياء المبعثرة","arabic1"
102,"علب الصفيح","إستخدامها في الطعام","arabic1"
102,"علب الصفيح","وضع السلاسل والعقود","arabic1"
103,"علب الصفيح","الزينة","arabic1"
103,"علب الصفيح","مقلمة أقلام","arabic1"
103,"علب الصفيح","حصالة","arabic1"
103,"علب الصفيح","إناء للزراعة","arabic1"
103,"علب الصفيح","كوب للشرب","arabic1"
103,"علب الصفيح","لعب للأطفال","arabic1"
103,"علب الصفيح","إستخدامها كحذاء","arabic1"
103,"علب الصفيح","كرسي","arabic1"
104,"علب الصفيح","سلة مهملات","arabic1"
104,"علب الصفيح","تخزين الطعام","arabic1"
104,"علب الصفيح","إعادة تدوير","arabic1"
104,"علب الصفيح","تخزين ملابس معينة","arabic1"
104,"علب الصفيح","الزينة","arabic1"
104,"علب الصفيح","تخزين المياة","arabic1"
104,"علب الصفيح","حافظة أقلام والأوراق","arabic1"
105,"علب الصفيح","إعادة تدوير","arabic1"
105,"علب الصفيح","علبة هدايا","arabic1"
105,"علب الصفيح","إناء للزراعة","arabic1"
105,"علب الصفيح","الصناعات التي تحتوي علي معادن","arabic1"
105,"علب الصفيح","إناء للطعام","arabic1"
105,"علب الصفيح","عمل باب أو شباك","arabic1"
105,"علب الصفيح","أواني للطعام","arabic1"
105,"علب الصفيح","حصالة","arabic1"
105,"علب الصفيح","أداة حادة","arabic1"
106,"علب الصفيح","إناء للزراعة","arabic1"
106,"علب الصفيح","إعادة تدوير","arabic1"
106,"علب الصفيح","تخزين بعض الإحتياجات","arabic1"
106,"علب الصفيح","مقعد","arabic1"
106,"علب الصفيح","حفظ بعض المأكولات","arabic1"
106,"علب الصفيح","تخزين المياة","arabic1"
106,"علب الصفيح","سلة قمامة","arabic1"
106,"علب الصفيح","مقلمة","arabic1"
107,"علب الصفيح","صناعة بوابات صادة للرياح","arabic1"
107,"علب الصفيح","غطاء لبعض الأجهزة المعرضة للشممس","arabic1"
107,"علب الصفيح","مأوي للحيوانات لحمايتها","arabic1"
107,"علب الصفيح","ألعاب","arabic1"
107,"علب الصفيح","أسقف المنازل","arabic1"
107,"علب الصفيح","حصالة","arabic1"
108,"علب الصفيح","مقلمة","arabic1"
108,"علب الصفيح","حفظ الحبوب في المنزل","arabic1"
108,"علب الصفيح","شكل فني","arabic1"
108,"علب الصفيح","ديكور","arabic1"
108,"علب الصفيح","جاروف","arabic1"
108,"علب الصفيح","إناء للزراعة","arabic1"
108,"علب الصفيح","إناء للطبخ","arabic1"
108,"علب الصفيح","سلة مهملات","arabic1"
108,"علب الصفيح","الزينة","arabic1"
108,"علب الصفيح","اللعب بالرمال","arabic1"
108,"علب الصفيح","كمركز في لعبة الجولف","arabic1"
108,"علب الصفيح","علبة هدايا","arabic1"
108,"علب الصفيح","تقطيع الأشياء","arabic1"
108,"علب الصفيح","إستخدامها في الحمام","arabic1"
108,"علب الصفيح","وضع فرش الأسنان فيها","arabic1"
108,"علب الصفيح","إستخدامها في الطهي","arabic1"
109,"علب الصفيح","إعادة تدوير","arabic1"
109,"علب الصفيح","أداة حادة","arabic1"
109,"علب الصفيح","مقلمة","arabic1"
109,"علب الصفيح","يمكن الجلوس عليها","arabic1"
109,"علب الصفيح","الزينة","arabic1"
109,"علب الصفيح","أشكال","arabic1"
109,"علب الصفيح","مزهرية","arabic1"
109,"علب الصفيح","الوقوف عليها للوصول للأماكن المرتفعة","arabic1"
109,"علب الصفيح","تخزين الأشياء","arabic1"
112,"علب الصفيح","تخزين السمن والزيت","arabic1"
112,"علب الصفيح","مقلمة للأقلام","arabic1"
112,"علب الصفيح","حاوية قمامة","arabic1"
112,"علب الصفيح","الزينة","arabic1"
112,"علب الصفيح","حامل للمعالق والسكاكين","arabic1"
112,"علب الصفيح","في مؤخرة عصا طويلة لفك المصابيح في السقف","arabic1"
112,"علب الصفيح","إستخدام جزء منها لفتح الباب","arabic1"
112,"علب الصفيح","إستخدامها كدرع للوقاية علي اليد","arabic1"
112,"علب الصفيح","حصالة","arabic1"
112,"علب الصفيح","يمكن النقش عليها","arabic1"
112,"علب الصفيح","حفظ البهارات والمياة","arabic1"
112,"علب الصفيح","غليان الماء","arabic1"
112,"علب الصفيح","صناعة إكسسوارات","arabic1"
112,"علب الصفيح","صناعة مجسم","arabic1"
112,"علب الصفيح","بناء بيوت علي الشاطئ","arabic1"
112,"علب الصفيح","حفظ حيوانات صغيرة","arabic1"
112,"علب الصفيح","لصقها علي السقف","arabic1"
112,"علب الصفيح","الجلوس عليها","arabic1"
112,"علب الصفيح","حفظ الجبن","arabic1"
112,"علب الصفيح","حفظ الطعام","arabic1"
112,"علب الصفيح","إعادة تدوير","arabic1"
113,"علب الصفيح","دراجة للأطفال","arabic1"
113,"علب الصفيح","عش للحمام","arabic1"
113,"علب الصفيح","إناء للزراعة","arabic1"
113,"علب الصفيح","علب لحفظ الأدوات","arabic1"
113,"علب الصفيح","مزهرية","arabic1"
113,"علب الصفيح","مدافع صوت","arabic1"
113,"علب الصفيح","تخزين المخبوزات","arabic1"
113,"علب الصفيح","سلة مهملات","arabic1"
113,"علب الصفيح","كرسي","arabic1"
113,"علب الصفيح","في الورشة يحفظ بها البنزين وزيت السيارات","arabic1"
114,"علب الصفيح","إنتاج شئ جديد من المادة الخام","arabic1"
114,"علب الصفيح","إعادة تدوير","arabic1"
114,"علب الصفيح","إستخدامها في صناعات أخري","arabic1"
114,"علب الصفيح","عمل مجسمات","arabic1"
115,"علب الصفيح","حفظ المأكولات","arabic1"
115,"علب الصفيح","إستخدامها في الزراعة","arabic1"
115,"علب الصفيح","حفظ المشروبات الغازية","arabic1"
115,"علب الصفيح","الزينة","arabic1"
115,"علب الصفيح","تخزين الماء","arabic1"
115,"علب الصفيح","وضع بها البنزين","arabic1"
115,"علب الصفيح","أداة من أدوات الجلوس كمقعد","arabic1"
115,"علب الصفيح","سلة قمامة","arabic1"
115,"علب الصفيح","حفظ أدوات الخياطة","arabic1"
115,"علب الصفيح","أشكال هندسية","arabic1"
115,"علب الصفيح","وضع بها الكحولات","arabic1"
116,"علب الصفيح","حصالة","arabic1"
116,"علب الصفيح","سيارة لعبة للأطفال","arabic1"
116,"علب الصفيح","مقلمة أقلام","arabic1"
116,"علب الصفيح","منظم أدوات","arabic1"
116,"علب الصفيح","الزينة","arabic1"
116,"علب الصفيح","فازة لوضع الورود","arabic1"
116,"علب الصفيح","إستخدامها في عملية التنقيط ( رشاش مياه)","arabic1"
116,"علب الصفيح","صناعة مكتب صغير لوضع أشياء عليه","arabic1"
116,"علب الصفيح","حامل للموبايل","arabic1"
117,"علب الصفيح","وضع السمنة والزيت","arabic1"
117,"علب الصفيح","إعادة تدوير","arabic1"
117,"علب الصفيح","حفظ الأطعمة","arabic1"
117,"علب الصفيح","الزينة","arabic1"
117,"علب الصفيح","حاجز لحماية الحيوانات","arabic1"
117,"علب الصفيح","حفظ أدوات الخياطة","arabic1"
117,"علب الصفيح","وضع المواد الكيميائية كالبويات","arabic1"
117,"علب الصفيح","أشكال هندسية","arabic1"
117,"علب الصفيح","حفظ الأدوية","arabic1"
117,"علب الصفيح","أداة حادة كالسكين","arabic1"
117,"علب الصفيح","أشكال مبدعة للأطفال لسهولة التعلم","arabic1"
117,"علب الصفيح","وضع بها أنواع الكحولات","arabic1"
118,"علب الصفيح","تخزين الأشياء","arabic1"
118,"علب الصفيح","مظلة لحماية البيوت في الشتاء","arabic1"
118,"علب الصفيح","إعادة تدوير","arabic1"
118,"علب الصفيح","نغلق بها جزء مفتوح في المنزل","arabic1"
118,"علب الصفيح","الزينة","arabic1"
118,"علب الصفيح","تنظيف بقايا الأسمنت","arabic1"
118,"علب الصفيح","ديكور","arabic1"
118,"علب الصفيح","حفظ الزجاج عند نقلة من مكان لأخر","arabic1"
118,"علب الصفيح","قاعدة أساس للكرسي","arabic1"
118,"علب الصفيح","صندوق  للتبرعات","arabic1"
118,"علب الصفيح","علب للحلوي","arabic1"
119,"علب الصفيح","إناء للزراعة","arabic1"
119,"علب الصفيح","مقلمة للأقلام والألوان","arabic1"
119,"علب الصفيح","غطاء لأفران المنازل","arabic1"
119,"علب الصفيح","بيوت للعصافير","arabic1"
119,"علب الصفيح","في عمود الإنارة للحفاظ علي اللمبة في أوقات الشتاء","arabic1"
119,"علب الصفيح","إناء لطعام الحيوانات","arabic1"
119,"علب الصفيح","صناعة سماعات صغيرة","arabic1"
119,"علب الصفيح","تستخدم كلوحة","arabic1"
119,"علب الصفيح","كرسي","arabic1"
120,"علب الصفيح","إناء للزراعة","arabic1"
120,"علب الصفيح","الزينة","arabic1"
120,"علب الصفيح","إناء لطعام حيوانات الشوارع","arabic1"
120,"علب الصفيح","إعادة تدوير","arabic1"
120,"علب الصفيح","صناعة إطارات السيارات","arabic1"
120,"علب الصفيح","طلائها وإستخدامها  في وضع البضائع","arabic1"
120,"علب الصفيح","صناعة الإكسسوارات","arabic1"
123,"علب الصفيح","تخزين  بعض البقوليات","arabic1"
123,"علب الصفيح","في مكونات الطبخ","arabic1"
123,"علب الصفيح","حفظ أدوات الخياطة","arabic1"
123,"علب الصفيح","حامل للمعالق الخشبية","arabic1"
123,"علب الصفيح","تجميع مكعبات الأطفال","arabic1"
123,"علب الصفيح","حافظة إكسسوارات","arabic1"
123,"علب الصفيح","حصالة","arabic1"
123,"علب الصفيح","الزينة","arabic1"
123,"علب الصفيح","إضافة بعض الشموع ووضعها داخل المنزل","arabic1"
123,"علب الصفيح","إناء للزراعة","arabic1"
123,"علب الصفيح","الزينة","arabic1"
123,"علب الصفيح","تحويل علبة الصفيح لمصباح","arabic1"
123,"علب الصفيح","منظم للأقلام","arabic1"
123,"علب الصفيح","أدوات المطبخ والحمام","arabic1"
123,"علب الصفيح","حمل النقود","arabic1"
123,"علب الصفيح","حفظ أدوات المدرسة","arabic1"
124,"علب الصفيح","وضع الأشياء الصغيرة","arabic1"
124,"علب الصفيح","الزينة","arabic1"
124,"علب الصفيح","مقلمة أقلام","arabic1"
124,"علب الصفيح","إستخدام الصفائح كبير الحجم","arabic1"
124,"علب الصفيح","وضع أغراض المطبخ","arabic1"
124,"علب الصفيح","الإحتفاظ بمنتجات العناية","arabic1"
124,"علب الصفيح","ديكور","arabic1"
125,"علب الصفيح","صناعة تحف","arabic1"
125,"علب الصفيح","إستخدامها في علب التونة","arabic1"
125,"علب الصفيح","إعادة تدوير","arabic1"
125,"علب الصفيح","حفظ الدبابيس","arabic1"
125,"علب الصفيح","سلة للمخلفات","arabic1"
125,"علب الصفيح","حصالة","arabic1"
125,"علب الصفيح","تشكيل لعب للأطفال","arabic1"
125,"علب الصفيح","مقلمة للأدوات الدراسية","arabic1"
125,"علب الصفيح","إناء للزراعة","arabic1"
125,"علب الصفيح","الزينة","arabic1"
125,"علب الصفيح","تخلط فيها مجموعة زيوت للشعر","arabic1"
125,"علب الصفيح","تضع فيها السمنة أو الزبدة","arabic1"
125,"علب الصفيح","تدخل في صناعة الحديد","arabic1"
125,"علب الصفيح","طبق لأدوات البناء","arabic1"
126,"علب الصفيح","إعادة تدوير","arabic1"
126,"علب الصفيح","تستخدم في علب التونة","arabic1"
126,"علب الصفيح","تستخدم في علب السمنة أو الزبدة","arabic1"
126,"علب الصفيح","حفظ التونة","arabic1"
126,"علب الصفيح","تدخل في صناعة الحديد","arabic1"
126,"علب الصفيح","حصالة","arabic1"
126,"علب الصفيح","لعب الأطفال","arabic1"
126,"علب الصفيح","منظم أو حامل للأقلام","arabic1"
126,"علب الصفيح","الزينة","arabic1"
126,"علب الصفيح","يوضع بها أدوات البناء","arabic1"
127,"علب الصفيح","الإستفادة منها في المنزل","arabic1"
127,"علب الصفيح","إعادة تدوير","arabic1"
127,"علب الصفيح","صناعة علب  الزبدة أو الزيت","arabic1"
127,"علب الصفيح","صناعة علب التونة","arabic1"
127,"علب الصفيح","حصالة","arabic1"
127,"علب الصفيح","سلة مهملات","arabic1"
127,"علب الصفيح","لعب الأطفال","arabic1"
127,"علب الصفيح","تخزين ما يحتاجة المنزل","arabic1"
127,"علب الصفيح","إستخدامها لوضع شمعة كالضوء","arabic1"
127,"علب الصفيح","الزينة","arabic1"
127,"علب الصفيح","ديكور","arabic1"
127,"علب الصفيح","يوضع بها أدوات البناء","arabic1"
