ID,prompt,response,set,lab,response_cleaned,rater1,rater2
1169,steen,onderzetter kopje,5,3,onderzetter kopje,3,2
1213,steen,iets mee open brekene,5,3,open breken,2,2
1202,steen,open haard,5,3,open haard,1,1
1218,steen,open haard maken,5,3,open haard,1,1
1152,steen,operhaard bouwen,5,3,open haard bouwen,1,1
1142,steen,opener,5,3,opener,3,2
1175,steen,ophoging voor bijv. een bed,5,3,ophoging oorbeeld bed,4,2
1234,steen,oppakken,5,3,oppakken,1,2
1134,steen,opslagplaats,5,3,opslagplaats,2,1
1189,steen,opstaan,5,3,opstaan,2,2
1148,steen,opstappelen,5,3,opstapelen,1,1
1222,steen,opstapelen,5,3,opstapelen,1,1
1181,steen,opstapje,5,3,opstapje,2,2
1184,steen,opstapje,5,3,opstapje,2,2
1199,steen,/ Opstapje,5,3,opstapje,2,2
1207,steen,gebruiken als opstapje,5,3,opstapje,2,2
1223,steen,als opstapje,5,3,opstapje,2,2
1235,steen,opstapje,5,3,opstapje,2,2
1180,steen,optillen,5,3,optillen,1,2
1177,steen,oranje,5,3,oranje,0,0
1129,steen,een oven van maken,5,3,oven,3,2
1134,steen,oven,5,3,oven,3,2
1157,steen,oven,5,3,oven,3,2
1161,steen,oven,5,3,oven,3,2
1128,steen,overgooien,5,3,overgooien,3,2
1129,steen, overgooien,5,3,overgooien,3,2
1238,steen,overgooien,5,3,overgooien,3,2
1178,steen,paden,5,3,paden,1,1
1217,steen,pan,5,3,pan,3,2
1241,steen,paper weight,5,3,paper weight,2,2
1144,steen,Om papier op elkaar te houden,5,3,papier elkaar houden,2,2
1132,steen,papier onder vastleggen,5,3,papier onder vastleggen,2,2
1223,steen,als papier om op te tekenen,5,3,papier tekenen,4,3
1199,steen,Papierhouder,5,3,papierhouder,3,2
1128,steen,parcour mee aanleggen,5,3,parcours aanleggen,3,3
1201,steen,als partner,5,3,partner,5,5
1143,steen,partycrasher,5,3,party crasher,4,4
1177,steen,passen,5,3,passen,2,2
1201,steen,patroon,5,3,patroon,2,3
1186,steen,pennenbakje,5,3,pennenbakje,4,3
1182,steen,Pizzaoventje bouwen voor in de tuin,5,3,pizzaoventje bouwen tuin,3,2
1157,steen,plafond,5,3,plafond,1,1
1237,steen,iets om een plek aan te duiden ,5,3,plek duiden,2,2
1137,steen,Je kan ermee pletten,5,3,pletten,3,2
1199,steen,Om iets mee te pletten,5,3,pletten,3,2
1159,steen,poort maken,5,3,poort,1,1
1201,steen,als pop gebruiken,5,3,pop,4,4
1143,steen,pot,5,3,pot,3,3
1186,steen,poten voor tafel,5,3,poten tafel,3,3
1157,steen,put,5,3,put,1,1
1208,steen,put,5,3,put,1,1
1219,steen,put,5,3,put,1,1
1217,steen,raam,5,3,raam,2,2
1183,steen,raam mee breken,5,3,raam breken,2,2
1241,steen,raam breken,5,3,raam breken,2,2
1129,steen,door een raam gooien,5,3,raam gooien,2,2
1151,steen,door een raam gooien ,5,3,raam gooien,2,2
1166,steen,door het raam gooien,5,3,raam gooien,2,2
1130,steen,een raam ingooien,5,3,raam ingooien,2,2
1156,steen,raam ingooien,5,3,raam ingooien,2,2
1160,steen, een raam ingooien,5,3,raam ingooien,2,2
1199,steen,Raam mee ingooien,5,3,raam ingooien,2,2
1218,steen,raam ingooien,5,3,raam ingooien,2,2
1154,steen,raam inslaan,5,3,raam inslaan,2,2
1229,steen,raam inslaan,5,3,raam inslaan,2,2
1143,steen,raamsloper,5,3,raamsloper,2,2
1155,steen,ramen ingooien,5,3,ramen ingooien,2,2
1202,steen,rand van een vijver,5,3,rand vijver,2,2
1217,steen,rechthoek,5,3,rechthoek,2,2
1154,steen,rechthoek tekenen (om de baksteen heen tekenen),5,3,rechthoek tekenen,5,3
1151,steen,rechtop zetten ,5,3,rechtop zetten,1,2
1189,steen,Rollen,5,3,rollen,2,2
1165,steen,ronddraaien,5,3,ronddraaien,1,2
1202,steen,rood,5,3,rood,0,0
1225,steen,rood,5,3,rood,0,0
1225,steen,rots,5,3,rots,2,2
1177,steen,ruimtelijk inzicht,5,3,ruimtelijk inzicht,3,3
1182,steen,Ruit ingooien,5,3,ruit ingooien,2,2
1209,steen,ruit ingooien,5,3,ruit ingooien,2,2
1230,steen,ruit ingooien,5,3,ruit ingooien,2,2
1132,steen,ruit inslaan,5,3,ruit inslaan,2,2
1231,steen,ruit kapot maken,5,3,ruit kapot,2,2
1224,steen,Ruiten ingooien,5,3,ruiten ingooien,2,2
1184,steen,ruitje intikken,5,3,ruitje intikken,2,2
1137,steen,schilderen,5,3,schilderen,4,3
1151,steen,schilderen,5,3,schilderen,4,3
1156,steen,schoen,5,3,schoen,5,5
1178,steen,schoenen,5,3,schoenen,5,5
1186,steen,schoenen,5,3,schoenen,5,5
1215,steen,schoorsteen,5,3,schoorsteen,1,1
1209,steen,schoorsteen bouwen,5,3,schoorsteen bouwen,1,1
1230,steen,schoorsteen bouwen,5,3,schoorsteen bouwen,1,1
1221,steen,op te schrijven,5,3,schrijven,4,3
1222,steen,op schrijven,5,3,schrijven,4,3
1228,steen,ermee schrijven,5,3,schrijven,4,3
1190,steen,schuren en zand maken,5,3,schuren zand,3,4
1134,steen,schuur,5,3,schuur,1,1
1194,steen,schuur,5,3,schuur,1,1
1219,steen,schuur,5,3,schuur,1,1
1165,steen,schuur bouwen,5,3,schuur bouwen,1,1
1230,steen,schuur bouwen,5,3,schuur bouwen,1,1
1131,steen,schuurpapier ding,5,3,schuurpapier ding,3,4
1182,steen,Scooter standaard die stroef gaat losser krijgen door scooter op baksteen te duwen,5,3,scooter standaard stroef gaat losser krijgen scooter baksteen duwen,3,4
1131,steen,scrubsteen,5,3,scrub steen,4,4
1225,steen,serveerster,5,3,serveerster,0,0
1172,steen,servies maken van baksteen,5,3,servies baksteen,3,3
1220,steen,voor de sier in huis,5,3,sier huis,3,3
1139,steen,slaan,5,3,slaan,2,2
1145,steen,slaan,5,3,slaan,2,2
1163,steen,Slaan,5,3,slaan,2,2
1180,steen,slaan,5,3,slaan,2,2
1183,steen,slaan,5,3,slaan,2,2
1189,steen,slaan,5,3,slaan,2,2
1204,steen,slaan,5,3,slaan,2,2
1207,steen,mee slaan,5,3,slaan,2,2
1228,steen,slaan,5,3,slaan,2,2
1232,steen,slaan,5,3,slaan,2,2
1238,steen,slaan,5,3,slaan,2,2
1153,steen,gebruiken als slecht gemaakt bootje,5,3,slecht gemaakt bootje,4,4
1132,steen,sleutel onder verstoppen,5,3,sleutel onder verstoppen,1,2
1136,steen,sleutel onder verstoppen naast de deur,5,3,sleutel onder verstoppen naast deur,1,2
1151,steen,slijpen ,5,3,slijpen,3,2
1216,steen,slijpen,5,3,slijpen,3,2
1228,steen,slopen,5,3,slopen,2,2
1131,steen,snijplank,5,3,snijplank,4,3
1142,steen,spelgoed,5,3,speelgoed,3,3
1143,steen,speelgoed,5,3,speelgoed,3,3
1208,steen,speelgoed,5,3,speelgoed,3,3
1237,steen,je kunt het als speelgoed gebruiken,5,3,speelgoed,3,3
1169,steen,speelgoed om meet te bouwen,5,3,speelgoed meet bouwen,2,3
1148,steen,spel,5,3,spel,3,3
1134,steen,spelen,5,3,spelen,3,3
1137,steen,je kan ermee spelen,5,3,spelen,3,3
1165,steen,spelen,5,3,spelen,3,3
1201,steen,mee spelen,5,3,spelen,3,3
1204,steen,spelletje bedenken,5,3,spelletje bedenken,3,3
1169,steen,spijker slaan,5,3,spijker slaan,4,2
1148,steen,sport,5,3,sport,3,3
1164,steen,sportattribuut,5,3,sportattribuut,3,3
1220,steen,om mee te sporten als gewicht,5,3,sporten gewicht,3,3
1223,steen,bij sporten als gewicht,5,3,sporten gewicht,3,3
1180,steen,op staan,5,3,staan,2,2
1130,steen,je kan er op staan zodat je iets langer bent en beter kunt zien,5,3,staan zodat langer bent beter zien,2,3
1218,steen,stadspoort maken,5,3,stadspoort,1,1
1176,steen,stapel,5,3,stapel,2,1
1135,steen,stapelen,5,3,stapelen,1,1
1148,steen,stapelen,5,3,stapelen,1,1
1165,steen,stapelen,5,3,stapelen,1,1
1174,steen,stapelen,5,3,stapelen,1,1
1191,steen,stapelen ,5,3,stapelen,1,1
1192,steen,stapelen,5,3,stapelen,1,1
1204,steen,stapelen,5,3,stapelen,1,1
1216,steen,stapelen,5,3,stapelen,1,1
1221,steen,stapelen,5,3,stapelen,1,1
1234,steen,Stapelen,5,3,stapelen,1,1
1170,steen,steen,5,3,steen,1,1
1177,steen,steen,5,3,steen,1,1
1223,steen,steen,5,3,steen,1,1
1225,steen,steen,5,3,steen,1,1
1167,steen,steenoven,5,3,steenoven,3,2
1218,steen,steenoven maken,5,3,steenoven,3,2
1224,steen, stenen stapelen,5,3,stenen stapelen,1,1
1225,steen,stevig,5,3,stevig,0,0
1141,steen,stoel,5,3,stoel,3,3
1142,steen,stoel,5,3,stoel,3,3
1145,steen,stoel,5,3,stoel,3,3
1146,steen,stoel,5,3,stoel,3,3
1173,steen,stoel,5,3,stoel,3,3
1179,steen,stoel,5,3,stoel,3,3
1190,steen,stoel,5,3,stoel,3,3
1202,steen,stoel,5,3,stoel,3,3
1219,steen,stoel,5,3,stoel,3,3
1223,steen,stoel,5,3,stoel,3,3
1129,steen, een stoel bouwen,5,3,stoel bouwen,3,3
1139,steen,stoep,5,3,stoep,1,2
1167,steen,stoep,5,3,stoep,1,2
1172,steen,stoep maken,5,3,stoep,1,2
1139,steen,stoepkrijt,5,3,stoepkrijt,4,4
1148,steen,straat,5,3,straat,1,1
1148,steen,straat,5,3,straat,1,1
1158,steen,straat maken,5,3,straat,1,1
1167,steen,straat,5,3,straat,1,1
1177,steen,straat,5,3,straat,1,1
1187,steen, straat,5,3,straat,1,1
1194,steen,straat,5,3,straat,1,1
1202,steen,straat,5,3,straat,1,1
1226,steen,straat maken,5,3,straat,1,1
1211,steen, straat aanleggen,5,3,straat aanleggen,1,1
1232,steen,straat aanleggen,5,3,straat aanleggen,1,1
1172,steen,straten maken,5,3,straten,1,1
1224,steen,straten beleggen,5,3,straten beleggen,1,1
1150,steen,straten leggen,5,3,straten leggen,1,1
1188,steen,straten leggen,5,3,straten leggen,1,1
1217,steen,stratenmaker,5,3,stratenmaker,1,1
1143,steen,studentenbank,5,3,studentenbank,3,3
1191,steen,stuk maken,5,3,stuk,2,2
1186,steen,iets stuk gooien,5,3,stuk gooien,2,2
1206,steen,in stukken slaan en van de stukken kunstwerk maken,5,3,stukken slaan stukken kunstwerk,3,3
1209,steen,supreme collectable van maken,5,3,Supreme collectable,4,3
1145,steen,tafel,5,3,tafel,4,3
1157,steen,tafel,5,3,tafel,4,3
1195,steen,als tafel gebruike,5,3,tafel,4,3
1238,steen,tafel maken,5,3,tafel,4,3
1129,steen,een tafel bouwen,5,3,tafel bouwen,4,3
1220,steen,als tafeltje,5,3,tafeltje,3,3
1135,steen,in je tas stoppen,5,3,tas stoppen,3,3
1174,steen,tegelen,5,3,tegelen,1,1
1222,steen,tegen een ruit gooien,5,3,tegen ruit gooien,2,2
1148,steen,als tegengewicht,5,3,tegengewicht,2,2
1130,steen,je kan er iets mee tegenhouden/dicht houden,5,3,tegenhouden dicht houden,2,2
1232,steen,tekenen ,5,3,tekenen,4,3
1144,steen,Ter decoratie,5,3,ter decoratie,3,3
1151,steen,tillen,5,3,tillen,2,2
1195,steen,timmeren,5,3,timmeren,4,3
1213,steen,tochtstopper,5,3,tochtstopper,4,4
1128,steen,toren maken,5,3,toren,1,1
1134,steen,toren,5,3,toren,1,1
1194,steen,toren,5,3,toren,1,1
1212,steen,toren maken,5,3,toren,1,1
1215,steen,toren,5,3,toren,1,1
1231,steen,toren maken,5,3,toren,1,1
1207,steen,toren van bouwen,5,3,toren bouwen,1,1
1209,steen,toren bouwen,5,3,toren bouwen,1,1
1238,steen,toren bouwen,5,3,toren bouwen,1,1
1231,steen,met een touw vastbinden aan iemands voet om diegene te laten verdrinken,5,3,touw vastbinden iemands voet diegene laten verdrinken,3,3
1137,steen,Je kan ermee trainen,5,3,trainen,3,3
1207,steen,trap van maken,5,3,trap,1,1
1203,steen,trapje op iets langer te zijn,5,3,trapje langer,2,1
1218,steen,trappen maken,5,3,trappen,1,1
1188,steen,trappen bouwen,5,3,trappen bouwen,1,1
1199,steen,Als traptrede,5,3,traptrede,2,1
1134,steen,tuin,5,3,tuin,2,1
1205,steen,tuin,5,3,tuin,2,1
1168,steen,tuindecoratie van maken,5,3,tuindecoratie,3,3
1153,steen,als tuinpad gebruiken,5,3,tuinpad,2,1
1148,steen,tussenmuur,5,3,tussenmuur,1,1
1219,steen,vaas,5,3,vaas,4,4
1201,steen,over vallen,5,3,vallen,2,2
1232,steen,vangen,5,3,vangen,3,2
1180,steen,vasthouden,5,3,vasthouden,1,2
1225,steen,veilig,5,3,veilig,0,0
1212,steen,ver gooien,5,3,ver gooien,3,2
1191,steen,verbrijzelen,5,3,verbrijzelen,3,2
1189,steen,Verdedigen,5,3,verdedigen,3,2
1162,steen,verdedigingswerk,5,3,verdedigingswerk,3,2
1148,steen,verf mee maken,5,3,verf,4,4
1206,steen,verf van maken,5,3,verf,4,4
1219,steen,vergooien,5,3,vergooien,3,2
1173,steen,vergruizelen voor grind,5,3,vergruizelen grind,3,3
1155,steen,verhitten om mee te koken,5,3,verhitten koken,3,3
1139,steen,als verhoging gebruiken,5,3,verhoging,2,2
1160,steen, verhoging maken,5,3,verhoging,2,2
1212,steen,verhoging,5,3,verhoging,2,2
1229,steen,verhoging,5,3,verhoging,2,2
1241,steen,verhoging,5,3,verhoging,2,2
1224,steen,Verkopen,5,3,verkopen,1,2
1238,steen,verkopen,5,3,verkopen,1,2
1189,steen,verlengstuk,5,3,verlengstuk,2,2
1175,steen,je kunt er iets mee vermalen,5,3,vermalen,3,2
1145,steen,vermalen tot poeder en in een andere vorm gieten,5,3,vermalen poeder vorm gieten,3,2
1151,steen,verpulveren ,5,3,verpulveren,3,2
1187,steen,versieren en als decoratie in de tuin zetten,5,3,versieren decoratie tuin zetten,3,3
1225,steen,versiering,5,3,versiering,3,3
1233,steen,versteviging,5,3,versteviging,2,2
1153,steen,verstoppen,5,3,verstoppen,3,3
1191,steen,iemand verwonden,5,3,verwonden,2,2
1224,steen,Verzamelen,5,3,verzamelen,2,3
1181,steen,verzwaarmiddel,5,3,verzwaar middel,2,2
1131,steen,vijzel,5,3,vijzel,3,3
1156,steen,vijzel,5,3,vijzel,3,3
1225,steen,vila,5,3,villa,1,1
1142,steen,vloer,5,3,vloer,2,1
1162,steen,vloer,5,3,vloer,2,1
1183,steen,als vloer,5,3,vloer,2,1
1143,steen,voedsel,5,3,voedsel,4,4
1203,steen,voeten steuntje,5,3,voeten steuntje,3,2
1209,steen,voetpad maken,5,3,voetpad,1,1
1210,steen,voetsteun,5,3,voetsteun,3,2
1149,steen,voorwerp om mee te gooien,5,3,voorwerp gooien,2,2
1193,steen,voorwerp om te gooien,5,3,voorwerp gooien,2,2
1174,steen,gebruiken om voorwerpen te laten zinken,5,3,voorwerpen laten zinken,2,2
1174,steen,vormpjes maken in de grond,5,3,vormpjes grond,4,3
1177,steen,vulkaan,5,3,vulkaan,4,4
1158,steen,vuur mee maken,5,3,vuur,3,3
1136,steen,wapen,5,3,wapen,2,2
1138,steen,Wapen,5,3,wapen,2,2
1143,steen,Wapen,5,3,wapen,2,2
1147,steen,wapen,5,3,wapen,2,2
1156,steen,wapen,5,3,wapen,2,2
1158,steen,als wapen gebruiken,5,3,wapen,2,2
1161,steen,wapen,5,3,wapen,2,2
1164,steen, wapen,5,3,wapen,2,2
1178,steen,wapen,5,3,wapen,2,2
1179,steen,wapen,5,3,wapen,2,2
1181,steen,wapen,5,3,wapen,2,2
1183,steen,als wapen ,5,3,wapen,2,2
1190,steen,wapen,5,3,wapen,2,2
1199,steen,Wapen,5,3,wapen,2,2
1203,steen,wapen,5,3,wapen,2,2
1208,steen,wapen,5,3,wapen,2,2
1213,steen,wapen,5,3,wapen,2,2
1215,steen,wapen,5,3,wapen,2,2
1233,steen,wapen,5,3,wapen,2,2
1230,steen,in wasmachine doen om te verzwaren,5,3,wasmachine verzwaren,3,2
1153,steen,in water gooien,5,3,water gooien,1,2
1231,steen,wc bak verkleinen,5,3,wc bak verkleinen,5,5
1143,steen,weddingcrasher,5,3,wedding crasher,5,5
1134,steen,weg,5,3,weg,1,1
1148,steen,weg,5,3,weg,1,1
1195,steen,weg maken,5,3,weg,1,1
1230,steen,weg maken,5,3,weg,1,1
1207,steen,weggetje bouwen,5,3,weggetje bouwen,1,1
1148,steen,wegopbreking,5,3,wegopbreking,1,2
1148,steen,werk,5,3,werk,0,0
1147,steen,werpmateriaal,5,3,werpmateriaal,3,2
1143,steen,Wielstopper,5,3,wielstopper,3,2
1225,steen,woning,5,3,woning,1,1
1144,steen,Op zijl op grond ,5,3,zeil grond,2,2
1155,steen,zelfverdediging,5,3,zelfverdediging,3,2
1130,steen,je kan het gebruiken om iets op te zetten,5,3,zetten,2,2
1193,steen,zink snel,5,3,zink snel,2,2
1204,steen,zinken,5,3,zinken,2,2
1136,steen,zitje,5,3,zitje,2,2
1145,steen,zitten,5,3,zitten,2,2
1173,steen,zitten,5,3,zitten,2,2
1195,steen,op zitten,5,3,zitten,2,2
1229,steen,op zitten,5,3,zitten,2,2
1132,steen, zodat het niet wegwaait,5,3,zodat niet wegwaait,2,2
1237,steen,zwaar iets wat je op iets kunt leggen die weg kan vliegen ,5,3,zwaar leggen weg vliegen,2,2
1208,steen,zwembad,5,3,zwembad,2,1
1219,steen,zwembad,5,3,zwembad,2,1
1238,steen,zwembad maken,5,3,zwembad,2,1
1129,steen,een zwembad bouwen,5,3,zwembad bouwen,2,1
1177,paperclip,a4,5,3,a,0,0
1201,paperclip,alternatief voor knoop,5,3,alternatief knoop,4,3
1209,paperclip,als architecturele inspiratie gebruiken,5,3,architecturale inspiratie,4,4
1137,paperclip,een armband maken,5,3,armband,3,2
1142,paperclip,armband,5,3,armband,3,2
1161,paperclip,armband,5,3,armband,3,2
1183,paperclip,armband van maken ,5,3,armband,3,2
1194,paperclip,armband,5,3,armband,3,2
1212,paperclip,armband,5,3,armband,3,2
1221,paperclip,armband van maken,5,3,armband,3,2
1241,paperclip,armband,5,3,armband,3,2
1131,paperclip,armabnd van maken veel aan elkaar rijgen,5,3,armband elkaar rijgen,3,2
1227,paperclip,art,5,3,art,3,3
1183,paperclip,auto mee te bekrassen ,5,3,auto bekrassen,2,2
1232,paperclip,ballon kapot prikken,5,3,ballon kapot prikken,2,2
1218,paperclip,bandjes van BH aan elkaar verbinden voor een kruiselings effect,5,3,bandjes bh elkaar verbinden kruiselings effect,4,3
1199,paperclip,gebruiken om bandjes van een jurk bij elkaar te houden op je rug,5,3,bandjes jurk elkaar houden rug,4,3
1196,paperclip,basischool,5,3,basisschool,0,0
1203,paperclip,bedel voor aan je ketting,5,3,bedel ketting,3,3
1202,paperclip,beestje,5,3,beestje,3,4
1130,paperclip, dat je hem in een beker moet flippen,5,3,beker flippen,4,3
1128,paperclip,berg mee maken om in te springen,5,3,berg springen,5,5
1166,paperclip,beschilderen,5,3,beschilderen,3,3
1224,paperclip,beschilderen,5,3,beschilderen,3,3
1226,paperclip,bh bandjes bij elkaar doen aan de achterkant,5,3,bh bandjes elkaar achterkant,4,3
1183,paperclip,bh bandjes naar elkaar toe doen,5,3,bh bandjes elkaar toe,4,3
1182,paperclip,bh bandjes kruizen op rug ,5,3,bh bandjes kruizen rug,4,3
1200,paperclip,kan je gebruiken om de bh strapsjes kruiselings te zetten zodat ie niet te zien is hij het dragen,5,3,bh straps kruiselings zetten zodat ie niet zien dragen,4,3
1178,paperclip,bijeenhouder,5,3,bijeen houder,1,1
1167,paperclip,bijeenhouden,5,3,bijeenhouden,1,1
1161,paperclip,bijl,5,3,bijl,0,0
1224,paperclip,Blaadjes aan elkaar maken,5,3,blaadjes elkaar,1,1
1237,paperclip,Je kunt blaadjes bij elkaar halen ,5,3,blaadjes elkaar halen,1,1
1198,paperclip,blaadjes aan elkaar vastmaken,5,3,blaadjes elkaar vastmaken,1,1
1200,paperclip,om blaadjes vast te maken,5,3,blaadjes vast,1,1
1138,paperclip,Blaadjes vasthouden,5,3,blaadjes vasthouden,1,1
1237,paperclip,Je kunt een bladzijde van een boek mee onthouden door het op die bladzijde te clippen,5,3,bladzijde boek onthouden bladzijde klippen,2,2
1131,paperclip,boekenlegger,5,3,boekenlegger,2,2
1134,paperclip,boekenlegger,5,3,boekenlegger,2,2
1144,paperclip,Al boekenlegger,5,3,boekenlegger,2,2
1168,paperclip,boekenlegger,5,3,boekenlegger,2,2
1178,paperclip,boekenlegger,5,3,boekenlegger,2,2
1183,paperclip,boekenlegger,5,3,boekenlegger,2,2
1189,paperclip,Boekenlegger,5,3,boekenlegger,2,2
1206,paperclip,boekenlegger,5,3,boekenlegger,2,2
1234,paperclip,boekenlegger,5,3,boekenlegger,2,2
1235,paperclip,boekenlegger,5,3,boekenlegger,2,2
1237,paperclip,Je kunt het als boeklegger gebruiken,5,3,boeklegger,2,2
1163,paperclip,Bookmark,5,3,bookmark,2,2
1148,paperclip,boortje,5,3,boortje,4,4
1206,paperclip,bordprikker,5,3,bordprikker,3,2
1230,paperclip, bos bloemen bij elkaar binden,5,3,bos bloemen elkaar binden,3,3
1227,paperclip,boterham zakje,5,3,boterham zakje,2,2
1231,paperclip,te brede kleding smaller maken,5,3,brede kleding smaller,2,2
1228,paperclip,breken,5,3,breken,1,2
1162,paperclip,om intebreken in een deur,5,3,breken deur,3,3
1201,paperclip,broche,5,3,broche,3,3
1223,paperclip,broche,5,3,broche,3,3
1219,paperclip,broekriem,5,3,broekriem,5,4
1167,paperclip,buigbaar,5,3,buigbaar,0,0
1151,paperclip,buigen ,5,3,buigen,1,2
1192,paperclip,buigen,5,3,buigen,1,2
1217,paperclip,buigen,5,3,buigen,1,2
1219,paperclip,buigen,5,3,buigen,1,2
1225,paperclip,buigen],5,3,buigen,1,2
1228,paperclip,buigen,5,3,buigen,1,2
1129,paperclip,buigen tot een leuke vorm,5,3,buigen leuke vorm,2,2
1148,paperclip,bureau,5,3,bureau,0,0
1196,paperclip,bureau,5,3,bureau,0,0
1148,paperclip,clipje,5,3,clipje,1,2
1177,paperclip,clipje,5,3,clipje,1,2
1143,paperclip,coctail prikkers,5,3,cocktail prikkers,4,4
1225,paperclip,creatief,5,3,creatief,0,0
1206,paperclip,decoraties van maken,5,3,decoraties,3,3
1213,paperclip,deur mee openen ,5,3,deur openen,3,3
1168,paperclip,deuren open maken,5,3,deuren open,3,3
1174,paperclip,deuren open maken,5,3,deuren open,3,3
1188,paperclip,deuren openen,5,3,deuren openen,3,3
1190,paperclip,deuropener,5,3,deuropener,3,3
1166,paperclip,deurslot openen,5,3,deurslot openen,3,3
1223,paperclip,een deurstop,5,3,deurstopper,4,4
1177,paperclip,dief,5,3,dief,0,0
1238,paperclip,tot een dier vouwen,5,3,dier vouwen,2,2
1207,paperclip,2 dingen,5,3,dingen,0,0
1140,paperclip,om dingen mee aan elkaar te binden,5,3,dingen elkaar binden,1,1
1174,paperclip,andere dingen bij elkaar houden,5,3,dingen elkaar houden,1,1
1220,paperclip,om dingen mee bij elkaar te houden (papier bijv.),5,3,dingen elkaar houden,1,1
1140,paperclip,dingen bij elkaar te klippen,5,3,dingen elkaar klippen,1,1
1174,paperclip,gebruiken om dingen aan elkaar vast te maken,5,3,dingen elkaar vast,1,1
1208,paperclip,dingen aan elkaar vast maken,5,3,dingen elkaar vast,1,1
1226,paperclip,dingen aan elkaar vastmaken,5,3,dingen elkaar vastmaken,1,1
1227,paperclip,dinen aan elkaar verbinden,5,3,dingen elkaar verbinden,1,1
1134,paperclip,om dingen niet kwijt te raken,5,3,dingen niet kwijt raken,1,2
1212,paperclip,dingen ophangen,5,3,dingen ophangen,2,2
1153,paperclip,dingen vastmaken,5,3,dingen vastmaken,1,1
1212,paperclip,dingen verbinden,5,3,dingen verbinden,1,1
1200,paperclip,documenten bij elkaar te houden,5,3,documenten elkaar houden,1,1
1153,paperclip,doe het zelf tatoeage mee maken,5,3,doe tatoeage,5,5
1151,paperclip,doorknippen ,5,3,doorknippen,3,2
1192,paperclip,doorprikken,5,3,doorprikken,2,2
1192,paperclip,douchputje ontstoppen,5,3,douche putje ontstoppen,4,4
1160,paperclip,een draaitol oneindig laten draaien,5,3,draaitol oneindig laten draaien,5,5
1158,paperclip,ÌÄå©ÌÄå©n lang recht draad van maken,5,3,Ì©Ì©n lang recht draad,1,2
1194,paperclip,elastiekje ,5,3,elastiekje,3,3
1137,paperclip,Je kunt een elastiekje voor je haar ervan maken,5,3,elastiekje haar ervan,3,3
1169,paperclip,elektrische geleider,5,3,elektrische geleider,3,3
1196,paperclip,bij elkaar houden,5,3,elkaar houden,1,1
1165,paperclip,ergens iets mee doorprikken,5,3,ergens doorprikken,2,2
1130,paperclip,je kan het gebruiken om ergens een gat in te maken,5,3,ergens gat,2,2
1165,paperclip,ergens aan vastmaken,5,3,ergens vastmaken,1,2
1238,paperclip,mee eten,5,3,eten,4,4
1208,paperclip,fidget ding,5,3,fidget ding,2,3
1128,paperclip,figuurtje mee maken,5,3,figuurtje,2,1
1142,paperclip,figuurtjes van te maken,5,3,figuurtjes,2,1
1211,paperclip,figuurtjes van buigen,5,3,figuurtjes buigen,2,1
1186,paperclip,fotos ophangen,5,3,foto s ophangen,3,2
1229,paperclip,gaatje mee prikken,5,3,gaatje prikken,2,2
1191,paperclip,gaatjes maken ,5,3,gaatjes,2,2
1216,paperclip,gaatjes mee maken in een papiertje,5,3,gaatjes papiertje,2,2
1195,paperclip,gaatjes prikken in bijvoorbeeld papier,5,3,gaatjes prikken oorbeeld papier,2,2
1141,paperclip,gaatjes prikker,5,3,gaatjes prikker,2,2
1142,paperclip,gaatjes prikker,5,3,gaatjes prikker,2,2
1173,paperclip,gaten te prikken,5,3,gaten prikken,2,2
1148,paperclip,gatenprikker,5,3,gatenprikker,2,2
1239,paperclip,heb ik ook al egdaan,5,3,gedaan,0,0
1237,paperclip,Je kunt er geld mee bij elkaar houden (papiergeld),5,3,geld elkaar houden,1,2
1173,paperclip,geld vast te houden,5,3,geld vast houden,1,2
1155,paperclip,geldclip,5,3,geldclip,1,2
1138,paperclip,Geleider,5,3,geleider,3,3
1145,paperclip,als geleider voor twee elektrische signalen gebruiken,5,3,geleider elektrische signalen,3,3
1153,paperclip,geleiding voor draadjes van bijv computer,5,3,geleiding draadjes oorbeeld computer,3,3
1190,paperclip,gelijkdingsdraadje,5,3,geleidingsdraadje,3,3
1220,paperclip,als gesp gebruiken,5,3,gesp,4,3
1148,paperclip,gewicht,5,3,gewicht,3,3
1240,paperclip,dit heb ik al gezien,5,3,gezien,0,0
1144,paperclip,Op glas om aan te geven dat deze van jou is,5,3,glas geven jou,5,5
1167,paperclip,goedkoop,5,3,goedkoop,0,0
1196,paperclip,goedkoop,5,3,goedkoop,0,0
1151,paperclip,gooien ,5,3,gooien,1,2
1228,paperclip,gooien,5,3,gooien,1,2
1206,paperclip,te grote broek bij elkaar houden,5,3,grote broek elkaar houden,3,2
1148,paperclip,haakje,5,3,haakje,2,2
1227,paperclip,in je haar doen,5,3,haar,3,3
1178,paperclip,haaraccesoire,5,3,haar accessoire,3,3
1139,paperclip,haarclip,5,3,haar clip,3,3
1147,paperclip,haarclip,5,3,haar clip,3,3
1156,paperclip,haarclip,5,3,haar clip,3,3
1159,paperclip,haar clip,5,3,haar clip,3,3
1175,paperclip,haarclip,5,3,haar clip,3,3
1219,paperclip,haarclip,5,3,haar clip,3,3
1136,paperclip,haar klipje,5,3,haar clipje,3,3
1141,paperclip,haarclipje,5,3,haar clipje,3,3
1142,paperclip,haar klipje,5,3,haar clipje,3,3
