"ID","prompt","response","set","lab","rater1","rater2","CAAC_TOT","Openness"
17,"lampadina","pallina per lìalbero di natale",17,10,2,2,1.6888888888888889,6.5
17,"lampadina","rompere il vetro come passatempo",17,10,2,2,1.6888888888888889,6.5
17,"lampadina","tappa buchi nel muro",17,10,3,3,1.6888888888888889,6.5
17,"lampadina","vasetto per i fiori o contenitore, svitando la parte metallica",17,10,2,2,1.6888888888888889,6.5
17,"libro","appoggio per mettere lo smalto",17,10,3,2,1.6888888888888889,6.5
17,"libro","gradino",17,10,2,2,1.6888888888888889,6.5
17,"libro","sedia",17,10,2,2,1.6888888888888889,6.5
17,"libro","unire molti cartoni per farne delle ?",17,10,NA,NA,1.6888888888888889,6.5
17,"libro","usare il cartone per fare una capanna",17,10,3,3,1.6888888888888889,6.5
17,"libro","vassoio",17,10,2,2,1.6888888888888889,6.5
17,"martello","bastone della vecchiaia",17,10,2,2,1.6888888888888889,6.5
17,"martello","manico per aprire una scatola",17,10,2,3,1.6888888888888889,6.5
17,"martello","stampella",17,10,2,2,1.6888888888888889,6.5
17,"mattone","pesetto o supporto durante la ginnastica",17,10,2,2,1.6888888888888889,6.5
17,"mattone","tagliarlo a metà per lungo e farcirlo come del pan di spagna",17,10,4,3,1.6888888888888889,6.5
17,"mattone","vaso o contenitore",17,10,2,2,1.6888888888888889,6.5
17,"barattolo","dado a due facce",17,10,4,4,1.6888888888888889,6.5
17,"barattolo","porta candele bucandolo",17,10,2,2,1.6888888888888889,6.5
17,"barattolo","ruota di un carretto",17,10,3,2,1.6888888888888889,6.5
17,"barattolo","tamburo",17,10,2,2,1.6888888888888889,6.5
17,"bicicletta","stenderla e sedersi nel triangolo centrale",17,10,4,4,1.6888888888888889,6.5
17,"bicicletta","usare le ruote come ulaop",17,10,3,4,1.6888888888888889,6.5
17,"bicicletta","usarla come scala per arrivare in alto",17,10,3,3,1.6888888888888889,6.5
17,"borsa","cuscino",17,10,2,2,1.6888888888888889,6.5
17,"borsa","peso per mandare a fondo qualcosa di più leggero",17,10,3,2,1.6888888888888889,6.5
17,"botte","da abbracciare come un grosso peluche o un albero",17,10,4,4,1.6888888888888889,6.5
17,"botte","impacchettarlo e fingere che sia un uovo di pasqua",17,10,3,3,1.6888888888888889,6.5
17,"botte","sedia o tavolo",17,10,2,2,1.6888888888888889,6.5
17,"bottiglietta","darla in testa a qualcuno",17,10,2,3,1.6888888888888889,6.5
17,"bottiglietta","strumento musicale sfregando delle bacchette sulle scanalature esterne",17,10,3,3,1.6888888888888889,6.5
17,"bottiglietta","tagliarla a metà e usarla come vaso",17,10,2,2,1.6888888888888889,6.5
17,"bottiglietta","trampolino",17,10,3,3,1.6888888888888889,6.5
17,"bottiglietta","usarla per scavare buchi tondi",17,10,4,4,1.6888888888888889,6.5
18,"guanto","cuffia",17,10,2,2,1.435897435897436,4
18,"guanto","porta oggetti",17,10,2,2,1.435897435897436,4
18,"guanto","strofinaccio",17,10,2,2,1.435897435897436,4
18,"guanto","togli polvere",17,10,2,2,1.435897435897436,4
18,"lampadina","ammazza zanzare (insetti)",17,10,3,3,1.435897435897436,4
18,"lampadina","ciondolo",17,10,2,2,1.435897435897436,4
18,"lampadina","clessidra",17,10,2,3,1.435897435897436,4
18,"lampadina","piastra",17,10,2,3,1.435897435897436,4
18,"lampadina","porta pepe",17,10,3,2,1.435897435897436,4
18,"lampadina","porta sale",17,10,3,2,1.435897435897436,4
18,"lampadina","porta zucchero",17,10,3,2,1.435897435897436,4
18,"lampadina","ventosa",17,10,3,3,1.435897435897436,4
18,"libro","cuscino",17,10,2,2,1.435897435897436,4
18,"libro","scaletta",17,10,2,2,1.435897435897436,4
18,"libro","sottobicchiere",17,10,2,2,1.435897435897436,4
18,"libro","step",17,10,2,2,1.435897435897436,4
18,"libro","tovaglietta",17,10,2,3,1.435897435897436,4
18,"martello","aiuto per grattarsi la schiena",17,10,3,2,1.435897435897436,4
18,"martello","appendiabito",17,10,2,2,1.435897435897436,4
18,"martello","porta asciugamani",17,10,3,3,1.435897435897436,4
18,"martello","schiaccianoci",17,10,2,2,1.435897435897436,4
18,"martello","sturare il water",17,10,3,3,1.435897435897436,4
18,"mattone","ferma porta",17,10,2,2,1.435897435897436,4
18,"mattone","fornetto per le unghie",17,10,4,3,1.435897435897436,4
18,"mattone","peso",17,10,2,2,1.435897435897436,4
18,"mattone","porta lenti",17,10,2,2,1.435897435897436,4
18,"mattone","porta spazzolini",17,10,2,2,1.435897435897436,4
18,"mattone","step",17,10,2,2,1.435897435897436,4
18,"mattone","suola scarpe",17,10,3,3,1.435897435897436,4
18,"cappello","bacinella",17,10,2,2,1.435897435897436,4
18,"cappello","borsetta (pochette)",17,10,2,2,1.435897435897436,4
18,"cappello","coperchip tortiera",17,10,3,2,1.435897435897436,4
18,"cappello","porta ombrelli",17,10,3,2,1.435897435897436,4
18,"cappello","ventaglio",17,10,2,2,1.435897435897436,4
18,"cestino","borsa",17,10,2,2,1.435897435897436,4
18,"cestino","cappello",17,10,2,2,1.435897435897436,4
18,"cestino","cuccia per gatti",17,10,2,2,1.435897435897436,4
18,"cestino","culla",17,10,2,2,1.435897435897436,4
18,"cestino","ombrello",17,10,2,2,1.435897435897436,4
18,"cestino","porta biancheria",17,10,1,1,1.435897435897436,4
18,"cestino","seggiolino",17,10,2,2,1.435897435897436,4
18,"cestino","vassoio",17,10,2,2,1.435897435897436,4
18,"coltello","cacciavite",17,10,2,2,1.435897435897436,4
18,"coltello","oggetto per farsi la riga nei capelli",17,10,3,2,1.435897435897436,4
18,"coltello","spatola",17,10,2,2,1.435897435897436,4
18,"cucchiaio","lampadario",17,10,2,3,1.435897435897436,4
18,"cucchiaio","martelletto",17,10,3,3,1.435897435897436,4
18,"cucchiaio","protezione occhi",17,10,3,3,1.435897435897436,4
18,"cucchiaio","spatola per truccarsi",17,10,3,2,1.435897435897436,4
18,"graffetta","fionda",17,10,3,3,1.435897435897436,4
18,"graffetta","orecchino",17,10,2,2,1.435897435897436,4
18,"graffetta","piegaciglia",17,10,4,4,1.435897435897436,4
18,"graffetta","prendi-topo",17,10,3,3,1.435897435897436,4
18,"graffetta","spilla per capelli",17,10,2,2,1.435897435897436,4
18,"graffetta","trappola per animali",17,10,3,3,1.435897435897436,4
18,"accendino","fiamma ossidrica (per dolci)",17,10,3,3,1.435897435897436,4
18,"accendino","porta stuzzicadenti",17,10,3,3,1.435897435897436,4
18,"accetta","aiuto per scalare",17,10,3,2,1.435897435897436,4
18,"accetta","appendiabiti",17,10,2,2,1.435897435897436,4
18,"accetta","calzare",17,10,2,3,1.435897435897436,4
18,"accetta","coltello per tagliare",17,10,2,2,1.435897435897436,4
18,"accetta","gancio per bussare alla porta",17,10,4,4,1.435897435897436,4
18,"accetta","righello",17,10,2,2,1.435897435897436,4
18,"accetta","spatola",17,10,3,2,1.435897435897436,4
18,"appendino","bilancere (con peso)",17,10,3,3,1.435897435897436,4
18,"appendino","stendino",17,10,1,1,1.435897435897436,4
18,"aspirapolvere","carrellino per appoggiarsi",17,10,2,2,1.435897435897436,4
18,"aspirapolvere","phoen",17,10,3,3,1.435897435897436,4
18,"aspirapolvere","sedia (con rotelle)",17,10,2,2,1.435897435897436,4
18,"banana","cotton fioc",17,10,4,3,1.435897435897436,4
18,"banana","frisbee",17,10,2,3,1.435897435897436,4
18,"banana","poggia testa",17,10,3,3,1.435897435897436,4
18,"banana","porta collane",17,10,3,3,1.435897435897436,4
18,"banana","stura water",17,10,4,3,1.435897435897436,4
18,"barattolo","batt icarne",17,10,2,2,1.435897435897436,4
18,"barattolo","ciotola",17,10,2,3,1.435897435897436,4
18,"barattolo","creazione motivi pittorici (strisciandolo)",17,10,4,4,1.435897435897436,4
18,"barattolo","mattarello",17,10,3,3,1.435897435897436,4
18,"barattolo","oggetto che permette la creazione di cerchi",17,10,2,2,1.435897435897436,4
18,"barattolo","oggetto musicale",17,10,2,2,1.435897435897436,4
18,"barattolo","porta bagnoschiuma",17,10,2,1,1.435897435897436,4
18,"barattolo","porta penne",17,10,2,2,1.435897435897436,4
18,"botte","oggetto utile per attività fisica (tipo peso da far roteare)",17,10,3,2,1.435897435897436,4
18,"botte","sedia",17,10,2,2,1.435897435897436,4
18,"botte","tavolino",17,10,2,2,1.435897435897436,4
18,"bottiglietta","mattarello",17,10,2,2,1.435897435897436,4
18,"bottiglietta","peso",17,10,2,2,1.435897435897436,4
18,"bottiglietta","rullo per massaggio",17,10,3,3,1.435897435897436,4
19,"accendino","accendere un fuoco",17,10,1,1,1.3777777777777778,4.5
19,"accendino","bruciare qualcosa",17,10,1,1,1.3777777777777778,4.5
19,"accendino","scaldarsi",17,10,1,1,1.3777777777777778,4.5
19,"accendino","segnalibro",17,10,2,2,1.3777777777777778,4.5
19,"accetta","tagliare vestiti",17,10,2,2,1.3777777777777778,4.5
19,"appendino","appendersi con le mani",17,10,2,2,1.3777777777777778,4.5
19,"appendino","scultura originale",17,10,2,2,1.3777777777777778,4.5
19,"aspirapolvere","catturare un insetto",17,10,2,2,1.3777777777777778,4.5
19,"aspirapolvere","far rumore",17,10,2,2,1.3777777777777778,4.5
19,"aspirapolvere","pulire il giardino",17,10,1,1,1.3777777777777778,4.5
19,"banana","decorare",17,10,2,2,1.3777777777777778,4.5
19,"banana","realizzare un disegno",17,10,2,2,1.3777777777777778,4.5
19,"cappello","coprire qualcosa dal sole",17,10,2,1,1.3777777777777778,4.5
19,"cappello","fare l'elemosina",17,10,2,2,1.3777777777777778,4.5
19,"cappello","nascondere qualcosa",17,10,2,2,1.3777777777777778,4.5
19,"cappello","ornamento in casa",17,10,2,2,1.3777777777777778,4.5
19,"cappello","porta oggetti",17,10,2,2,1.3777777777777778,4.5
19,"cestino","cappello per coprirsi dal sole",17,10,2,2,1.3777777777777778,4.5
19,"cestino","cesto regalo per Natale",17,10,1,2,1.3777777777777778,4.5
19,"cestino","cuccia per il cane/gatto",17,10,2,2,1.3777777777777778,4.5
19,"cestino","culla alternativa",17,10,2,2,1.3777777777777778,4.5
19,"cestino","ornamento in casa",17,10,2,2,1.3777777777777778,4.5
19,"coltello","salire su un albero",17,10,3,3,1.3777777777777778,4.5
19,"coltello","taglio capelli",17,10,2,2,1.3777777777777778,4.5
19,"cucchiaio","creare una scultura alternativa",17,10,2,2,1.3777777777777778,4.5
19,"cucchiaio","leva per aprire un barattolo",17,10,2,2,1.3777777777777778,4.5
19,"cucchiaio","specchiarsi",17,10,2,2,1.3777777777777778,4.5
19,"graffetta","addobbare un piccolo albero",17,10,2,3,1.3777777777777778,4.5
19,"graffetta","creare una collana/bracciale",17,10,2,2,1.3777777777777778,4.5
19,"guanto","contenitore",17,10,2,2,1.3777777777777778,4.5
19,"guanto","pupazzo (disegnandoci qualcosa)",17,10,2,2,1.3777777777777778,4.5
19,"guanto","spugna/panno",17,10,2,2,1.3777777777777778,4.5
19,"lampadina","causare un cortocircuito",17,10,3,3,1.3777777777777778,4.5
19,"lampadina","creare una scultura/ornamento",17,10,2,3,1.3777777777777778,4.5
19,"lampadina","illuminare un albero di Natale",17,10,1,1,1.3777777777777778,4.5
19,"libro","avere un rialzo per un tavolino",17,10,2,2,1.3777777777777778,4.5
19,"libro","tenere aperta una porta",17,10,2,2,1.3777777777777778,4.5
19,"libro","tenere fermi dei fogli che potrebbero volare via",17,10,2,2,1.3777777777777778,4.5
19,"martello","scrivere sulla sabbia",17,10,2,3,1.3777777777777778,4.5
19,"martello","tenere fermo qualcosa che potrebbe volare via con il vento",17,10,2,3,1.3777777777777778,4.5
19,"mattone","decorazione",17,10,2,2,1.3777777777777778,4.5
19,"mattone","portapenne",17,10,2,2,1.3777777777777778,4.5
19,"barattolo","contenitore acqua",17,10,2,1,1.3777777777777778,4.5
19,"barattolo","porta oggetti",17,10,2,2,1.3777777777777778,4.5
19,"barattolo","vaso",17,10,2,2,1.3777777777777778,4.5
19,"bicicletta","appendere qualcosa",17,10,2,2,1.3777777777777778,4.5
19,"bicicletta","ornamento da giardino",17,10,3,2,1.3777777777777778,4.5
19,"botte","piccolo tavolino",17,10,2,2,1.3777777777777778,4.5
19,"botte","sedia/sgabello",17,10,2,2,1.3777777777777778,4.5
19,"botte","strumento musicale",17,10,2,2,1.3777777777777778,4.5
19,"bottiglietta","anaffiare le piante",17,10,2,2,1.3777777777777778,4.5
19,"bottiglietta","peso per allenarsi",17,10,2,2,1.3777777777777778,4.5
20,"accendino","cintura, accostando piu accendini",17,10,4,4,1.2555555555555555,6.5
20,"accendino","orecchino alternatibvo pendente",17,10,3,3,1.2555555555555555,6.5
20,"accendino","portachiavi",17,10,2,2,1.2555555555555555,6.5
20,"accetta","arare la terra",17,10,3,2,1.2555555555555555,6.5
20,"accetta","gamba di una seggiola",17,10,3,3,1.2555555555555555,6.5
20,"accetta","ornamento su parete",17,10,2,2,1.2555555555555555,6.5
20,"appendino","lanciare come in un nuovo sport (come lancio del disco)",17,10,3,3,1.2555555555555555,6.5
20,"appendino","ornamento su parete (da porre in serie)",17,10,3,2,1.2555555555555555,6.5
20,"appendino","portaocchiali (stecche degli occhiali da appendere)",17,10,2,3,1.2555555555555555,6.5
20,"aspirapolvere","portaoggetti mobile",17,10,2,2,1.2555555555555555,6.5
20,"aspirapolvere","strumento musicale",17,10,3,2,1.2555555555555555,6.5
20,"banana","cerchietto per ragazze",17,10,3,3,1.2555555555555555,6.5
20,"banana","collana di banane",17,10,3,2,1.2555555555555555,6.5
20,"banana","suola per scarpe",17,10,3,3,1.2555555555555555,6.5
20,"cappello","cesto di frutta",17,10,2,2,1.2555555555555555,6.5
20,"cappello","paralume",17,10,2,3,1.2555555555555555,6.5
20,"cappello","portagioie",17,10,2,2,1.2555555555555555,6.5
20,"cappello","portamonete",17,10,2,2,1.2555555555555555,6.5
20,"cestino","borsa a mano",17,10,2,2,1.2555555555555555,6.5
20,"cestino","cappello se capovolto",17,10,2,2,1.2555555555555555,6.5
20,"cestino","carrozzina per neonati mobile",17,10,2,3,1.2555555555555555,6.5
20,"cestino","porta uova di gallina",17,10,1,1,1.2555555555555555,6.5
20,"coltello","apriscatola",17,10,2,2,1.2555555555555555,6.5
20,"coltello","ferma carte",17,10,2,2,1.2555555555555555,6.5
20,"coltello","per forare in alcuni punti un foglio di carta",17,10,3,2,1.2555555555555555,6.5
20,"cucchiaio","orecchino pendente (la parte anteriore da agganciare al lobo)",17,10,2,2,1.2555555555555555,6.5
20,"cucchiaio","schiacciare e amalgamare impasti",17,10,1,1,1.2555555555555555,6.5
20,"graffetta","oggetto tagliente per aprire materiali leggeri",17,10,3,2,1.2555555555555555,6.5
20,"graffetta","orecchino",17,10,2,2,1.2555555555555555,6.5
20,"guanto","copricapo",17,10,3,2,1.2555555555555555,6.5
20,"guanto","reggiseno (da porre orizzontalmente o in coppia verticalmente)",17,10,5,5,1.2555555555555555,6.5
20,"guanto","strofinaccio",17,10,2,2,1.2555555555555555,6.5
20,"guanto","tappeto",17,10,3,3,1.2555555555555555,6.5
20,"lampadina","ampolla",17,10,2,2,1.2555555555555555,6.5
20,"lampadina","come sfogo antistress (da lanciare e distruggere)",17,10,3,2,1.2555555555555555,6.5
20,"lampadina","decorazione per parete",17,10,2,2,1.2555555555555555,6.5
20,"lampadina","specchio",17,10,2,3,1.2555555555555555,6.5
20,"libro","come rialzo sulla sedia",17,10,2,2,1.2555555555555555,6.5
20,"libro","per fare pesi",17,10,2,3,1.2555555555555555,6.5
20,"libro","per fermare un oggetto di carta o leggero su superfini piane",17,10,2,2,1.2555555555555555,6.5
20,"libro","per schiacciare qualcosa",17,10,2,2,1.2555555555555555,6.5
20,"martello","bastone (da passeggio)",17,10,2,2,1.2555555555555555,6.5
20,"martello","per spaccare materiali",17,10,1,2,1.2555555555555555,6.5
20,"martello","tritare cibo",17,10,2,3,1.2555555555555555,6.5
20,"mattone","fermacarte",17,10,2,2,1.2555555555555555,6.5
20,"mattone","per abbattere qualcosa (superfici)",17,10,2,2,1.2555555555555555,6.5
20,"mattone","porta matite (indserendole negli appositi buchi)",17,10,2,2,1.2555555555555555,6.5
20,"mattone","porta trucci  (indserendole negli appositi buchi)",17,10,3,2,1.2555555555555555,6.5
20,"barattolo","bicchiere",17,10,2,2,1.2555555555555555,6.5
20,"barattolo","ferma carte",17,10,2,2,1.2555555555555555,6.5
20,"barattolo","porta caffè in cialde o in polvere",17,10,2,1,1.2555555555555555,6.5
20,"barattolo","porta caramelle",17,10,2,2,1.2555555555555555,6.5
20,"barattolo","porta gioie",17,10,2,2,1.2555555555555555,6.5
20,"barattolo","strumento musicale",17,10,2,2,1.2555555555555555,6.5
20,"bicicletta","ornamento (da mettere al rovescio)",17,10,2,2,1.2555555555555555,6.5
20,"bicicletta","tritare materiale sotto le gomme",17,10,3,3,1.2555555555555555,6.5
20,"borsa","difendersi da un'aggressione",17,10,2,2,1.2555555555555555,6.5
20,"borsa","ripararsi dalla pioggia",17,10,2,2,1.2555555555555555,6.5
20,"botte","appoggiare sopra qualche oggetto",17,10,2,2,1.2555555555555555,6.5
20,"botte","per sedersi",17,10,2,2,1.2555555555555555,6.5
20,"botte","strumento musicale (tamburo)",17,10,2,2,1.2555555555555555,6.5
20,"bottiglietta","pesi per le braccia",17,10,2,2,1.2555555555555555,6.5
20,"bottiglietta","se svuotata si puo inserire lampadina",17,10,2,2,1.2555555555555555,6.5
21,"barattolo","contenitore penne",17,10,2,2,1.5444444444444445,4.5
21,"barattolo","porta monete",17,10,2,2,1.5444444444444445,4.5
21,"barattolo","porta spezie",17,10,2,2,1.5444444444444445,4.5
21,"barattolo","vaso per fiori finti",17,10,2,2,1.5444444444444445,4.5
21,"bicicletta","oggetto d'arredamento",17,10,2,2,1.5444444444444445,4.5
21,"borsa","gonna (reinventndola nella forma)",17,10,3,2,1.5444444444444445,4.5
21,"borsa","oggetti vari",17,10,1,1,1.5444444444444445,4.5
21,"botte","contenitore per vecchi oggetti",17,10,2,1,1.5444444444444445,4.5
21,"botte","mobile d'arredamento",17,10,2,2,1.5444444444444445,4.5
21,"botte","sedia (cambiandone la forma)",17,10,2,2,1.5444444444444445,4.5
21,"bottiglietta","per formare collane (tagliandola in varie forme)",17,10,2,3,1.5444444444444445,4.5
21,"bottiglietta","posacenere (tagliandola a metà)",17,10,2,2,1.5444444444444445,4.5
21,"bottiglietta","vaso per fiori",17,10,2,2,1.5444444444444445,4.5
21,"cappello","bracciale",17,10,3,3,1.5444444444444445,4.5
21,"cappello","cinta",17,10,3,2,1.5444444444444445,4.5
21,"cappello","sottopentola (tagliandone una parte)",17,10,3,3,1.5444444444444445,4.5
21,"cestino","contenitore di bambole",17,10,2,1,1.5444444444444445,4.5
21,"cestino","contenitore di vasi da fiori",17,10,2,1,1.5444444444444445,4.5
21,"cestino","cuccia per animali",17,10,2,2,1.5444444444444445,4.5
21,"cestino","oggetto d'arredamento",17,10,2,2,1.5444444444444445,4.5
21,"coltello","cacciavite",17,10,2,2,1.5444444444444445,4.5
21,"coltello","dettaglio di un vestito (senza punta)",17,10,4,3,1.5444444444444445,4.5
21,"coltello","segnalibro",17,10,2,2,1.5444444444444445,4.5
21,"cucchiaio","fermacarte",17,10,2,2,1.5444444444444445,4.5
21,"cucchiaio","oggettistica varia, es. anello fondendolo",17,10,2,2,1.5444444444444445,4.5
21,"graffetta","collana (unendole assieme)",17,10,2,2,1.5444444444444445,4.5
21,"graffetta","per estrarre sim dal cellulare (allungandola)",17,10,2,2,1.5444444444444445,4.5
21,"accendino","dettaglio di una maglia",17,10,3,3,1.5444444444444445,4.5
21,"accendino","segnalibro",17,10,2,2,1.5444444444444445,4.5
21,"accetta","oggetto d'arredamento",17,10,2,2,1.5444444444444445,4.5
21,"accetta","utensile per cucina (cambiato nella forma)",17,10,2,2,1.5444444444444445,4.5
21,"appendino","manico per borsa (coperto con tessuto)",17,10,4,4,1.5444444444444445,4.5
21,"appendino","utensile su cui appendere chiavi",17,10,2,2,1.5444444444444445,4.5
21,"aspirapolvere","contenitore oggetti",17,10,2,2,1.5444444444444445,4.5
21,"aspirapolvere","secchio per spazzatura (senza tubo)",17,10,2,2,1.5444444444444445,4.5
21,"banana","bracciale",17,10,3,3,1.5444444444444445,4.5
21,"banana","rivestimento di un oggetto (buccia)",17,10,2,3,1.5444444444444445,4.5
21,"guanto","accessorio per borse (ciondolo)",17,10,3,3,1.5444444444444445,4.5
21,"guanto","tessuto per coprire altri oggetti",17,10,2,2,1.5444444444444445,4.5
21,"lampadina","contenitore di sale o altro (senza la parte interna)",17,10,4,3,1.5444444444444445,4.5
21,"lampadina","mobile composto da più lampadine da arredamento",17,10,3,3,1.5444444444444445,4.5
21,"libro","parete a muro composta di libri o fogli",17,10,2,3,1.5444444444444445,4.5
21,"libro","vestito con i fogli",17,10,3,3,1.5444444444444445,4.5
21,"martello","legnetto blocca porta",17,10,3,2,1.5444444444444445,4.5
21,"martello","utensile da cucina (es. cucchiaio di legno)",17,10,2,2,1.5444444444444445,4.5
21,"mattone","porta penne",17,10,2,2,1.5444444444444445,4.5
21,"mattone","porta spezie in vasetti",17,10,3,2,1.5444444444444445,4.5
22,"barattolo","bicchiere",17,10,2,2,2.088888888888889,6.5
22,"barattolo","cestino per bici",17,10,4,4,2.088888888888889,6.5
22,"barattolo","cestinovaso per piantina",17,10,3,2,2.088888888888889,6.5
22,"barattolo","innaffiatore",17,10,3,3,2.088888888888889,6.5
22,"barattolo","pentola",17,10,3,2,2.088888888888889,6.5
22,"barattolo","portamatite",17,10,2,2,2.088888888888889,6.5
22,"bicicletta","poggiavestiti",17,10,2,2,2.088888888888889,6.5
22,"bicicletta","sedia",17,10,2,2,2.088888888888889,6.5
22,"bicicletta","soprammobile",17,10,2,2,2.088888888888889,6.5
22,"bicicletta","stendino",17,10,2,2,2.088888888888889,6.5
22,"borsa","cappello",17,10,2,2,2.088888888888889,6.5
22,"borsa","ciotola per animali",17,10,3,3,2.088888888888889,6.5
22,"borsa","cuccia per animali piccoli",17,10,2,2,2.088888888888889,6.5
22,"borsa","piatto",17,10,3,3,2.088888888888889,6.5
22,"botte","botte per tempere",17,10,3,3,2.088888888888889,6.5
22,"botte","sedia",17,10,2,2,2.088888888888889,6.5
22,"botte","tagliere",17,10,2,3,2.088888888888889,6.5
22,"botte","tavolo",17,10,2,2,2.088888888888889,6.5
22,"botte","tolette",17,10,3,3,2.088888888888889,6.5
22,"bottiglietta","borsa",17,10,3,2,2.088888888888889,6.5
22,"bottiglietta","ciotola",17,10,2,3,2.088888888888889,6.5
22,"bottiglietta","cuscino",17,10,2,3,2.088888888888889,6.5
22,"bottiglietta","peso per allenarsi",17,10,2,2,2.088888888888889,6.5
22,"bottiglietta","portapenne",17,10,2,2,2.088888888888889,6.5
22,"bottiglietta","strimento per cucina",17,10,2,2,2.088888888888889,6.5
22,"bottiglietta","vaso",17,10,2,2,2.088888888888889,6.5
22,"guanto","astuccio",17,10,3,3,2.088888888888889,6.5
22,"guanto","borraccia",17,10,3,3,2.088888888888889,6.5
22,"guanto","bottiglia",17,10,3,3,2.088888888888889,6.5
22,"guanto","busta",17,10,2,2,2.088888888888889,6.5
22,"guanto","porta oggetti",17,10,2,2,2.088888888888889,6.5
22,"guanto","trousse",17,10,3,3,2.088888888888889,6.5
22,"lampadina","anello",17,10,3,3,2.088888888888889,6.5
22,"lampadina","ciondolo",17,10,2,2,2.088888888888889,6.5
22,"lampadina","scultura",17,10,2,3,2.088888888888889,6.5
22,"lampadina","stufetta",17,10,2,3,2.088888888888889,6.5
22,"lampadina","tacco per scarpa",17,10,3,3,2.088888888888889,6.5
22,"libro","cappello",17,10,2,2,2.088888888888889,6.5
22,"libro","comodino",17,10,2,2,2.088888888888889,6.5
22,"libro","cuscino",17,10,2,2,2.088888888888889,6.5
22,"libro","ferma porte",17,10,2,2,2.088888888888889,6.5
22,"libro","gradino",17,10,2,2,2.088888888888889,6.5
22,"libro","piatto",17,10,3,3,2.088888888888889,6.5
22,"libro","sedia",17,10,2,2,2.088888888888889,6.5
22,"libro","tagliere",17,10,3,3,2.088888888888889,6.5
22,"martello","bastonepeso per allenamento",17,10,3,2,2.088888888888889,6.5
22,"martello","pennello trucco",17,10,3,2,2.088888888888889,6.5
22,"martello","spugnetta",17,10,3,3,2.088888888888889,6.5
22,"martello","uso giardinaggio",17,10,2,2,2.088888888888889,6.5
22,"martello","utensile",17,10,1,2,2.088888888888889,6.5
22,"mattone","eppa per scarpa",17,10,4,3,2.088888888888889,6.5
22,"mattone","formine per ghiaccio",17,10,3,3,2.088888888888889,6.5
22,"mattone","peso per palestra",17,10,2,2,2.088888888888889,6.5
22,"mattone","porta penne",17,10,2,2,2.088888888888889,6.5
22,"mattone","sostegno letto",17,10,2,2,2.088888888888889,6.5
22,"mattone","tovaglietta per tavolo",17,10,3,2,2.088888888888889,6.5
22,"cappello","bacinella",17,10,2,2,2.088888888888889,6.5
22,"cappello","ciotola",17,10,2,2,2.088888888888889,6.5
22,"cappello","frutteria",17,10,2,2,2.088888888888889,6.5
22,"cappello","piatto",17,10,2,2,2.088888888888889,6.5
22,"cappello","vaso",17,10,2,2,2.088888888888889,6.5
22,"cestino","borsa",17,10,2,2,2.088888888888889,6.5
22,"cestino","busta per la spesa",17,10,2,2,2.088888888888889,6.5
22,"cestino","cuccia",17,10,2,2,2.088888888888889,6.5
22,"cestino","ombrello",17,10,2,2,2.088888888888889,6.5
22,"cestino","valigia",17,10,2,2,2.088888888888889,6.5
22,"coltello","ferma porte",17,10,2,2,2.088888888888889,6.5
22,"coltello","forchetta",17,10,3,2,2.088888888888889,6.5
22,"coltello","giravite",17,10,2,3,2.088888888888889,6.5
22,"coltello","lima per unghie",17,10,2,2,2.088888888888889,6.5
22,"coltello","martello",17,10,3,2,2.088888888888889,6.5
22,"coltello","taglia carte",17,10,2,2,2.088888888888889,6.5
22,"coltello","tagliere",17,10,1,3,2.088888888888889,6.5
22,"cucchiaio","calza scarpe",17,10,3,2,2.088888888888889,6.5
22,"cucchiaio","dosa shampoo",17,10,3,2,2.088888888888889,6.5
22,"cucchiaio","per truccare occhi",17,10,3,2,2.088888888888889,6.5
22,"graffetta","anello",17,10,2,2,2.088888888888889,6.5
22,"graffetta","legare due ciliegie separate",17,10,3,3,2.088888888888889,6.5
22,"graffetta","orecchino",17,10,2,2,2.088888888888889,6.5
22,"graffetta","tenere ferma una camicia sulla gruccia",17,10,3,3,2.088888888888889,6.5
22,"accendino","fermacarte",17,10,2,2,2.088888888888889,6.5
22,"accendino","martello",17,10,3,3,2.088888888888889,6.5
22,"accendino","portachiavi",17,10,2,2,2.088888888888889,6.5
22,"accetta","bastone",17,10,2,2,2.088888888888889,6.5
22,"accetta","coltello",17,10,2,2,2.088888888888889,6.5
22,"accetta","tagliacarta",17,10,2,2,2.088888888888889,6.5
22,"accetta","tagliaverdure",17,10,3,2,2.088888888888889,6.5
22,"accetta","taglierino",17,10,2,2,2.088888888888889,6.5
22,"appendino","cornice per tela",17,10,3,3,2.088888888888889,6.5
22,"appendino","porta bracciali",17,10,2,2,2.088888888888889,6.5
22,"appendino","quadro",17,10,2,2,2.088888888888889,6.5
22,"appendino","scultura",17,10,2,2,2.088888888888889,6.5
22,"appendino","testiera",17,10,3,3,2.088888888888889,6.5
22,"aspirapolvere","bastone",17,10,2,2,2.088888888888889,6.5
22,"aspirapolvere","monopattino",17,10,3,3,2.088888888888889,6.5
22,"aspirapolvere","peso per palestra",17,10,2,2,2.088888888888889,6.5
22,"aspirapolvere","skateboard",17,10,3,3,2.088888888888889,6.5
22,"banana","accessorio",17,10,2,2,2.088888888888889,6.5
22,"banana","cappello",17,10,3,2,2.088888888888889,6.5
22,"banana","cover",17,10,3,3,2.088888888888889,6.5
