"ID","prompt","response","set","lab","response_cleaned","rater1","rater2","Total_CAQ","PI_originalityMean","JS_originalityMean","rater3","Total_KDOCS"
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Muur",7,3,"muur",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Neerleggen",7,3,"neerleggen",1,1,2,NA,NA,1,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Niet brandbaar",7,3,"niet brandbaar",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwets",7,3,"ouderwets",0,0,2,NA,NA,0,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Ouderwetse muren in opvanghuizen",7,3,"ouderwetse muren opvanghuizen",1,1,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
31,"brick","Scheiding",7,3,"scheiding",2,0,2,NA,NA,2,163
